invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total,profit,rating_level
516,WALM025,Waco,Fashion accessories,51.47,1.0,18/03/19,15:52:00,Ewallet,8.5,0.48,51.47,24.705599999999997,High
518,WALM089,Southlake,Home and lifestyle,39.39,5.0,22/01/19,20:46:00,Credit card,8.7,0.33,196.95,64.9935,High
519,WALM008,Corpus Christi,Home and lifestyle,34.73,2.0,01/03/19,18:14:00,Ewallet,9.7,0.48,69.46,33.340799999999994,High
521,WALM059,Pflugerville,Electronic accessories,45.71,3.0,26/03/19,10:34:00,Credit card,7.7,0.33,137.13,45.252900000000004,Medium
523,WALM035,San Angelo,Home and lifestyle,37.44,6.0,06/02/19,13:55:00,Credit card,5.9,0.48,224.64,107.82719999999999,Medium
524,WALM075,San Marcos,Health and beauty,62.87,2.0,01/01/19,11:43:00,Cash,5.0,0.33,125.74,41.4942,Low
527,WALM095,Big Spring,Fashion accessories,39.21,4.0,16/01/19,20:03:00,Credit card,9.0,0.33,156.84,51.757200000000005,High
528,WALM013,Irving,Fashion accessories,59.86,2.0,13/01/19,14:55:00,Ewallet,6.7,0.48,119.72,57.465599999999995,Medium
531,WALM073,Seguin,Health and beauty,25.43,6.0,12/02/19,19:01:00,Ewallet,7.0,0.33,152.57999999999998,50.3514,Medium
535,WALM036,Allen,Home and lifestyle,28.32,5.0,11/03/19,13:28:00,Ewallet,6.2,0.48,141.6,67.96799999999999,Medium
537,WALM063,Georgetown,Fashion accessories,73.96,1.0,05/01/19,11:32:00,Credit card,5.0,0.33,73.96,24.4068,Low
538,WALM029,Round Rock,Home and lifestyle,97.94,1.0,07/03/19,11:44:00,Ewallet,6.9,0.48,97.94,47.011199999999995,Medium
541,WALM042,Bryan,Home and lifestyle,30.68,3.0,22/01/19,11:00:00,Ewallet,9.1,0.48,92.03999999999999,44.179199999999994,High
542,WALM048,Harlingen,Health and beauty,75.88,1.0,03/01/19,10:30:00,Credit card,7.1,0.48,75.88,36.422399999999996,Medium
543,WALM091,Little Elm,Sports and travel,20.18,4.0,13/02/19,12:14:00,Credit card,5.0,0.33,80.72,26.637600000000003,Low
544,WALM055,Waxahachie,Electronic accessories,18.77,6.0,28/01/19,16:43:00,Credit card,5.5,0.33,112.62,37.1646,Medium
545,WALM097,Alice,Food and beverages,71.2,1.0,05/01/19,20:40:00,Credit card,9.2,0.18,71.2,12.816,High
546,WALM089,Southlake,Home and lifestyle,38.81,4.0,19/03/19,13:40:00,Ewallet,4.9,0.33,155.24,51.229200000000006,Low
549,WALM057,Euless,Sports and travel,51.54,5.0,26/01/19,17:45:00,Cash,4.2,0.33,257.7,85.041,Low
551,WALM066,Grapevine,Fashion accessories,57.27,3.0,09/02/19,20:31:00,Ewallet,6.5,0.33,171.81,56.697300000000006,Medium
554,WALM072,Lancaster,Electronic accessories,22.21,6.0,07/03/19,10:23:00,Credit card,8.6,0.33,133.26,43.9758,High
556,WALM014,Amarillo,Home and lifestyle,37.48,3.0,20/01/19,13:45:00,Credit card,7.7,0.48,112.44,53.971199999999996,Medium
557,WALM012,Garland,Fashion accessories,72.04,2.0,04/02/19,19:38:00,Cash,9.5,0.48,144.08,69.1584,High
560,WALM087,Waxahachie,Home and lifestyle,72.42,3.0,29/03/19,16:54:00,Ewallet,8.2,0.33,217.26,71.6958,High
565,WALM020,Killeen,Fashion accessories,99.25,2.0,20/03/19,13:02:00,Cash,9.0,0.48,198.5,95.28,High
574,WALM063,Georgetown,Food and beverages,72.39,2.0,13/01/19,19:55:00,Credit card,8.1,0.33,144.78,47.7774,High
578,WALM027,Abilene,Food and beverages,31.77,4.0,14/01/19,14:43:00,Ewallet,6.2,0.48,127.08,60.9984,Medium
579,WALM087,Waxahachie,Health and beauty,64.27,4.0,26/03/19,13:54:00,Cash,7.7,0.33,257.08,84.8364,Medium
580,WALM070,Hurst,Health and beauty,69.51,2.0,01/03/19,12:15:00,Ewallet,8.1,0.33,139.02,45.8766,High
581,WALM044,Pharr,Food and beverages,27.22,3.0,07/01/19,12:37:00,Cash,7.3,0.48,81.66,39.196799999999996,Medium
583,WALM013,Irving,Fashion accessories,92.98,2.0,13/02/19,15:06:00,Credit card,8.0,0.48,185.96,89.2608,Medium
584,WALM001,Houston,Fashion accessories,18.08,4.0,14/01/19,18:03:00,Credit card,9.5,0.36,72.32,26.035199999999996,High
585,WALM088,Cleburne,Sports and travel,63.06,3.0,19/01/19,15:58:00,Ewallet,7.0,0.33,189.18,62.42940000000001,Medium
586,WALM020,Killeen,Health and beauty,51.71,4.0,09/03/19,13:53:00,Credit card,9.8,0.48,206.84,99.2832,High
587,WALM038,Sugar Land,Food and beverages,52.34,3.0,27/03/19,14:03:00,Cash,9.2,0.48,157.02,75.3696,High
588,WALM069,Rockwall,Sports and travel,43.06,5.0,04/02/19,16:38:00,Ewallet,7.7,0.33,215.3,71.049,Medium
590,WALM081,Friendswood,Health and beauty,14.62,5.0,04/03/19,12:23:00,Cash,4.4,0.33,73.1,24.122999999999998,Low
593,WALM046,Temple,Sports and travel,45.58,1.0,07/02/19,14:13:00,Cash,9.8,0.48,45.58,21.8784,High
594,WALM028,Odessa,Sports and travel,75.2,3.0,05/02/19,11:51:00,Ewallet,4.8,0.48,225.60000000000002,108.28800000000001,Low
596,WALM026,Denton,Health and beauty,14.82,3.0,01/03/19,11:30:00,Credit card,8.7,0.48,44.46,21.340799999999998,High
597,WALM081,Friendswood,Food and beverages,52.2,3.0,15/02/19,13:30:00,Credit card,9.5,0.33,156.60000000000002,51.67800000000001,High
599,WALM048,Harlingen,Fashion accessories,36.85,5.0,26/01/19,18:53:00,Cash,9.2,0.48,184.25,88.44,High
600,WALM047,Flower Mound,Home and lifestyle,70.32,2.0,24/03/19,14:22:00,Ewallet,9.6,0.48,140.64,67.5072,High
601,WALM080,Nacogdoches,Electronic accessories,83.08,1.0,23/01/19,17:16:00,Ewallet,6.4,0.33,83.08,27.4164,Medium
602,WALM064,Bedford,Fashion accessories,64.99,1.0,26/01/19,10:06:00,Credit card,4.5,0.33,64.99,21.4467,Low
606,WALM060,DeSoto,Home and lifestyle,31.75,4.0,08/02/19,15:26:00,Cash,8.6,0.33,127.0,41.910000000000004,High
608,WALM021,McAllen,Food and beverages,49.79,4.0,28/03/19,19:16:00,Credit card,6.4,0.48,199.16,95.5968,Medium
609,WALM049,North Richland Hills,Fashion accessories,30.61,1.0,23/01/19,12:20:00,Ewallet,5.2,0.48,30.61,14.692799999999998,Medium
610,WALM029,Round Rock,Food and beverages,57.89,2.0,17/01/19,10:37:00,Ewallet,8.9,0.48,115.78,55.5744,High
611,WALM038,Sugar Land,Electronic accessories,28.96,1.0,07/02/19,10:18:00,Credit card,6.2,0.48,28.96,13.9008,Medium
614,WALM045,Missouri City,Sports and travel,80.93,1.0,19/01/19,16:08:00,Credit card,9.0,0.48,80.93,38.8464,High
621,WALM074,Weslaco,Food and beverages,71.68,3.0,28/03/19,15:30:00,Cash,9.2,0.33,215.04000000000002,70.96320000000001,High
622,WALM074,Weslaco,Food and beverages,91.61,1.0,20/03/19,19:44:00,Cash,9.8,0.33,91.61,30.2313,High
625,WALM023,Midland,Fashion accessories,91.35,1.0,16/02/19,15:42:00,Cash,6.8,0.48,91.35,43.848,Medium
626,WALM020,Killeen,Food and beverages,78.88,2.0,26/01/19,16:04:00,Cash,9.1,0.48,157.76,75.72479999999999,High
627,WALM075,San Marcos,Sports and travel,60.87,2.0,09/03/19,12:37:00,Ewallet,8.7,0.33,121.74,40.1742,High
629,WALM049,North Richland Hills,Home and lifestyle,53.3,3.0,25/01/19,14:19:00,Ewallet,7.5,0.48,159.89999999999998,76.75199999999998,Medium
630,WALM059,Pflugerville,Fashion accessories,12.09,1.0,26/01/19,18:19:00,Credit card,8.2,0.33,12.09,3.9897,High
632,WALM001,Houston,Electronic accessories,78.31,3.0,05/03/19,16:38:00,Ewallet,5.4,0.36,234.93,84.5748,Medium
633,WALM020,Killeen,Food and beverages,83.77,2.0,15/01/19,10:54:00,Credit card,7.0,0.48,167.54,80.41919999999999,Medium
638,WALM023,Midland,Electronic accessories,46.2,1.0,19/03/19,12:16:00,Cash,6.3,0.48,46.2,22.176000000000002,Medium
639,WALM002,Dallas,Food and beverages,17.63,5.0,08/03/19,15:27:00,Cash,8.5,0.36,88.14999999999999,31.733999999999995,High
640,WALM066,Grapevine,Fashion accessories,52.42,3.0,27/02/19,17:36:00,Ewallet,7.5,0.33,157.26,51.8958,Medium
643,WALM035,San Angelo,Electronic accessories,55.67,2.0,27/03/19,15:08:00,Ewallet,6.0,0.48,111.34,53.4432,Medium
645,WALM007,Arlington,Electronic accessories,12.05,5.0,16/02/19,15:53:00,Ewallet,5.5,0.48,60.25,28.919999999999998,Medium
648,WALM030,Richardson,Fashion accessories,33.63,1.0,20/03/19,19:55:00,Cash,5.6,0.48,33.63,16.142400000000002,Medium
649,WALM055,Waxahachie,Sports and travel,15.49,2.0,16/01/19,15:10:00,Cash,6.3,0.33,30.98,10.2234,Medium
656,WALM073,Seguin,Electronic accessories,15.69,3.0,14/03/19,14:13:00,Credit card,5.8,0.33,47.07,15.533100000000001,Medium
657,WALM027,Abilene,Electronic accessories,99.69,1.0,27/02/19,10:23:00,Credit card,8.0,0.48,99.69,47.8512,Medium
658,WALM054,Sherman,Fashion accessories,88.15,3.0,18/01/19,10:11:00,Ewallet,7.9,0.21,264.45000000000005,55.53450000000001,Medium
659,WALM071,Lufkin,Sports and travel,27.93,5.0,29/01/19,15:48:00,Cash,5.9,0.33,139.65,46.084500000000006,Medium
660,WALM093,Angleton,Fashion accessories,55.45,1.0,26/02/19,17:46:00,Credit card,4.9,0.33,55.45,18.2985,Low
661,WALM021,McAllen,Sports and travel,42.97,3.0,03/02/19,11:46:00,Cash,9.3,0.48,128.91,61.876799999999996,High
665,WALM033,Pearland,Sports and travel,98.8,2.0,21/02/19,11:39:00,Cash,7.7,0.48,197.6,94.848,Medium
666,WALM079,La Porte,Fashion accessories,48.63,4.0,04/02/19,15:44:00,Ewallet,7.6,0.33,194.52,64.19160000000001,Medium
667,WALM059,Pflugerville,Food and beverages,57.74,3.0,20/02/19,13:06:00,Ewallet,7.7,0.33,173.22,57.162600000000005,Medium
668,WALM047,Flower Mound,Health and beauty,17.97,4.0,23/02/19,20:43:00,Ewallet,6.4,0.48,71.88,34.502399999999994,Medium
670,WALM046,Temple,Sports and travel,40.62,2.0,17/01/19,10:01:00,Credit card,4.1,0.48,81.24,38.9952,Low
672,WALM007,Arlington,Food and beverages,93.4,2.0,30/03/19,16:34:00,Cash,5.5,0.48,186.8,89.664,Medium
673,WALM077,Coppell,Health and beauty,73.41,3.0,02/03/19,13:10:00,Ewallet,4.0,0.33,220.23,72.6759,Low
676,WALM080,Nacogdoches,Fashion accessories,83.77,2.0,24/02/19,19:57:00,Cash,4.6,0.33,167.54,55.2882,Low
681,WALM085,Kerrville,Electronic accessories,39.48,1.0,12/02/19,19:43:00,Cash,6.5,0.33,39.48,13.0284,Medium
682,WALM100,Canyon,Sports and travel,34.81,1.0,14/01/19,10:11:00,Credit card,7.0,0.18,34.81,6.2658000000000005,Medium
684,WALM091,Little Elm,Fashion accessories,21.48,2.0,27/02/19,12:22:00,Ewallet,6.6,0.33,42.96,14.1768,Medium
685,WALM063,Georgetown,Sports and travel,23.08,6.0,24/01/19,19:20:00,Ewallet,4.9,0.33,138.48,45.6984,Low
686,WALM041,Mission,Home and lifestyle,49.1,2.0,08/01/19,12:58:00,Ewallet,6.4,0.48,98.2,47.136,Medium
687,WALM003,San Antonio,Sports and travel,64.83,2.0,08/01/19,11:59:00,Credit card,8.0,0.36,129.66,46.6776,Medium
689,WALM058,Port Arthur,Sports and travel,72.88,2.0,13/03/19,12:51:00,Cash,6.1,0.33,145.76,48.1008,Medium
690,WALM083,Farmers Branch,Food and beverages,67.1,3.0,15/02/19,10:36:00,Cash,7.5,0.33,201.29999999999998,66.429,Medium
697,WALM040,Edinburg,Sports and travel,27.04,4.0,01/01/19,20:26:00,Ewallet,6.9,0.48,108.16,51.916799999999995,Medium
698,WALM079,La Porte,Home and lifestyle,62.19,4.0,06/01/19,19:46:00,Ewallet,4.3,0.33,248.76,82.0908,Low
702,WALM059,Pflugerville,Food and beverages,32.32,3.0,27/03/19,19:11:00,Credit card,4.3,0.33,96.96000000000001,31.996800000000004,Low
707,WALM031,Lewisville,Electronic accessories,43.0,4.0,31/01/19,20:48:00,Ewallet,7.6,0.48,172.0,82.56,Medium
708,WALM069,Rockwall,Food and beverages,68.98,1.0,21/01/19,20:13:00,Cash,4.8,0.33,68.98,22.7634,Low
710,WALM040,Edinburg,Sports and travel,25.7,3.0,17/01/19,17:59:00,Ewallet,6.1,0.48,77.1,37.007999999999996,Medium
716,WALM057,Euless,Health and beauty,35.68,5.0,06/02/19,18:33:00,Credit card,6.6,0.33,178.4,58.87200000000001,Medium
718,WALM040,Edinburg,Electronic accessories,11.94,3.0,19/01/19,12:47:00,Credit card,8.1,0.48,35.82,17.1936,High
719,WALM099,Weatherford,Fashion accessories,45.38,3.0,17/02/19,13:34:00,Credit card,7.2,0.18,136.14000000000001,24.505200000000002,Medium
720,WALM056,Rowlett,Fashion accessories,17.48,6.0,18/01/19,15:04:00,Credit card,6.1,0.33,104.88,34.6104,Medium
723,WALM087,Waxahachie,Home and lifestyle,44.12,3.0,18/03/19,13:45:00,Credit card,7.9,0.33,132.35999999999999,43.678799999999995,Medium
725,WALM060,DeSoto,Food and beverages,23.34,4.0,04/02/19,18:53:00,Ewallet,7.4,0.33,93.36,30.8088,Medium
727,WALM067,Haltom City,Home and lifestyle,55.57,3.0,08/01/19,11:42:00,Credit card,5.9,0.33,166.71,55.014300000000006,Medium
731,WALM078,Del Rio,Fashion accessories,22.32,4.0,01/03/19,16:23:00,Credit card,4.4,0.33,89.28,29.462400000000002,Low
732,WALM087,Waxahachie,Health and beauty,56.0,3.0,28/02/19,19:33:00,Ewallet,4.8,0.33,168.0,55.440000000000005,Low
733,WALM062,Galveston,Fashion accessories,19.7,1.0,08/02/19,11:39:00,Ewallet,9.5,0.33,19.7,6.501,High
735,WALM057,Euless,Food and beverages,53.72,1.0,01/03/19,20:03:00,Ewallet,6.4,0.33,53.72,17.7276,Medium
742,WALM076,Huntsville,Food and beverages,84.83,1.0,14/01/19,15:20:00,Ewallet,8.8,0.33,84.83,27.9939,High
743,WALM048,Harlingen,Sports and travel,71.63,2.0,12/02/19,14:33:00,Ewallet,8.8,0.48,143.26,68.7648,High
744,WALM067,Haltom City,Home and lifestyle,37.69,2.0,20/02/19,15:29:00,Ewallet,9.5,0.33,75.38,24.8754,High
746,WALM081,Friendswood,Food and beverages,38.42,1.0,02/02/19,16:33:00,Cash,8.6,0.33,38.42,12.678600000000001,High
748,WALM016,Brownsville,Home and lifestyle,10.53,5.0,30/01/19,14:43:00,Credit card,5.8,0.48,52.65,25.272,Medium
751,WALM060,DeSoto,Fashion accessories,22.32,4.0,14/03/19,11:16:00,Ewallet,4.1,0.33,89.28,29.462400000000002,Low
752,WALM090,Brownwood,Food and beverages,27.28,5.0,03/02/19,10:31:00,Credit card,8.6,0.33,136.4,45.012,High
760,WALM028,Odessa,Food and beverages,55.39,4.0,25/03/19,15:19:00,Ewallet,8.0,0.48,221.56,106.3488,Medium
764,WALM070,Hurst,Health and beauty,10.69,5.0,26/03/19,11:07:00,Ewallet,7.6,0.33,53.449999999999996,17.6385,Medium
765,WALM004,Austin,Health and beauty,55.5,4.0,20/01/19,15:48:00,Credit card,6.6,0.48,222.0,106.56,Medium
767,WALM056,Rowlett,Fashion accessories,76.06,3.0,05/01/19,20:30:00,Credit card,9.8,0.33,228.18,75.2994,High
768,WALM006,El Paso,Sports and travel,13.69,6.0,13/02/19,13:59:00,Cash,6.3,0.48,82.14,39.4272,Medium
770,WALM020,Killeen,Home and lifestyle,11.43,6.0,15/01/19,17:24:00,Cash,7.7,0.48,68.58,32.9184,Medium
774,WALM060,DeSoto,Food and beverages,52.42,1.0,06/02/19,10:22:00,Credit card,6.3,0.33,52.42,17.2986,Medium
775,WALM052,Mansfield,Food and beverages,65.65,2.0,17/01/19,16:46:00,Cash,6.0,0.57,131.3,74.841,Medium
776,WALM053,Conroe,Food and beverages,28.86,5.0,22/01/19,18:08:00,Credit card,8.0,0.57,144.3,82.251,Medium
778,WALM096,Eagle Pass,Sports and travel,93.38,1.0,03/01/19,13:07:00,Cash,9.6,0.33,93.38,30.8154,High
779,WALM031,Lewisville,Sports and travel,25.25,5.0,20/03/19,17:52:00,Cash,6.1,0.48,126.25,60.599999999999994,Medium
783,WALM063,Georgetown,Fashion accessories,30.62,1.0,05/02/19,14:14:00,Credit card,4.1,0.33,30.62,10.104600000000001,Low
785,WALM069,Rockwall,Health and beauty,10.16,5.0,24/02/19,13:08:00,Ewallet,4.1,0.33,50.8,16.764,Low
788,WALM025,Waco,Health and beauty,10.99,5.0,23/01/19,10:18:00,Credit card,9.3,0.48,54.95,26.376,High
789,WALM017,McKinney,Health and beauty,60.47,3.0,14/01/19,10:55:00,Credit card,5.6,0.48,181.41,87.07679999999999,Medium
791,WALM031,Lewisville,Fashion accessories,46.41,1.0,03/03/19,20:06:00,Credit card,4.0,0.48,46.41,22.276799999999998,Low
795,WALM100,Canyon,Electronic accessories,46.61,2.0,26/02/19,12:28:00,Credit card,6.6,0.18,93.22,16.7796,Medium
796,WALM001,Houston,Fashion accessories,27.18,2.0,15/03/19,16:26:00,Ewallet,4.3,0.36,54.36,19.569599999999998,Low
797,WALM067,Haltom City,Home and lifestyle,60.87,1.0,24/01/19,13:24:00,Cash,5.5,0.33,60.87,20.0871,Medium
799,WALM098,Mineral Wells,Health and beauty,92.78,1.0,15/03/19,10:50:00,Credit card,9.8,0.18,92.78,16.7004,High
801,WALM075,San Marcos,Sports and travel,23.01,6.0,12/01/19,16:45:00,Ewallet,7.9,0.33,138.06,45.5598,Medium
807,WALM080,Nacogdoches,Sports and travel,93.18,2.0,16/01/19,18:41:00,Credit card,8.5,0.33,186.36,61.49880000000001,High
808,WALM025,Waco,Electronic accessories,50.23,4.0,08/01/19,17:12:00,Cash,9.0,0.48,200.92,96.4416,High
809,WALM040,Edinburg,Health and beauty,17.75,1.0,14/01/19,10:38:00,Cash,8.6,0.48,17.75,8.52,High
814,WALM077,Coppell,Electronic accessories,95.15,1.0,22/03/19,14:00:00,Cash,6.0,0.33,95.15,31.399500000000003,Medium
820,WALM086,Rosenberg,Food and beverages,47.16,5.0,03/02/19,14:35:00,Credit card,6.0,0.33,235.79999999999998,77.814,Medium
821,WALM069,Rockwall,Electronic accessories,52.89,4.0,25/03/19,16:32:00,Ewallet,6.7,0.33,211.56,69.8148,Medium
822,WALM009,Plano,Home and lifestyle,47.68,2.0,24/02/19,10:10:00,Credit card,4.1,0.48,95.36,45.7728,Low
823,WALM048,Harlingen,Sports and travel,10.17,1.0,07/02/19,14:15:00,Cash,5.9,0.48,10.17,4.8816,Medium
824,WALM035,San Angelo,Health and beauty,68.71,3.0,04/03/19,10:05:00,Cash,8.7,0.48,206.13,98.94239999999999,High
826,WALM011,Lubbock,Sports and travel,22.01,4.0,29/01/19,18:15:00,Credit card,6.6,0.48,88.04,42.2592,Medium
828,WALM009,Plano,Fashion accessories,41.28,3.0,26/03/19,18:37:00,Credit card,8.5,0.48,123.84,59.4432,High
832,WALM087,Waxahachie,Health and beauty,62.57,4.0,25/02/19,18:37:00,Cash,9.5,0.33,250.28,82.5924,High
834,WALM082,Weslaco,Health and beauty,91.3,1.0,14/02/19,14:42:00,Cash,9.2,0.33,91.3,30.129,High
836,WALM074,Weslaco,Fashion accessories,52.38,1.0,26/03/19,19:44:00,Cash,5.8,0.33,52.38,17.285400000000003,Medium
837,WALM083,Farmers Branch,Fashion accessories,38.54,5.0,09/01/19,13:34:00,Ewallet,5.6,0.33,192.7,63.591,Medium
838,WALM098,Mineral Wells,Sports and travel,44.63,6.0,02/01/19,20:08:00,Credit card,5.1,0.18,267.78000000000003,48.2004,Medium
840,WALM085,Kerrville,Sports and travel,29.22,6.0,01/01/19,11:40:00,Ewallet,5.0,0.33,175.32,57.8556,Low
841,WALM056,Rowlett,Fashion accessories,51.94,3.0,15/02/19,15:21:00,Cash,7.9,0.33,155.82,51.4206,Medium
842,WALM070,Hurst,Electronic accessories,60.3,1.0,28/02/19,17:38:00,Cash,6.0,0.33,60.3,19.899,Medium
843,WALM080,Nacogdoches,Sports and travel,39.47,2.0,02/03/19,16:16:00,Credit card,5.0,0.33,78.94,26.0502,Low
844,WALM061,Cedar Park,Food and beverages,14.87,2.0,13/02/19,18:15:00,Credit card,8.9,0.33,29.74,9.8142,High
845,WALM051,New Braunfels,Fashion accessories,21.32,1.0,26/01/19,12:43:00,Cash,5.9,0.48,21.32,10.2336,Medium
847,WALM018,Frisco,Electronic accessories,73.26,1.0,27/01/19,18:08:00,Ewallet,9.7,0.48,73.26,35.1648,High
848,WALM026,Denton,Sports and travel,22.38,1.0,30/01/19,17:08:00,Credit card,8.6,0.48,22.38,10.7424,High
851,WALM055,Waxahachie,Fashion accessories,74.1,1.0,25/01/19,11:05:00,Cash,9.2,0.33,74.1,24.453,High
852,WALM054,Sherman,Fashion accessories,98.48,2.0,19/02/19,10:12:00,Ewallet,9.2,0.21,196.96,41.3616,High
858,WALM067,Haltom City,Home and lifestyle,28.31,4.0,07/03/19,18:35:00,Cash,8.2,0.33,113.24,37.3692,High
861,WALM078,Del Rio,Home and lifestyle,86.27,1.0,20/02/19,13:24:00,Ewallet,7.0,0.33,86.27,28.4691,Medium
862,WALM068,Burleson,Sports and travel,12.76,2.0,08/01/19,18:06:00,Ewallet,7.8,0.33,25.52,8.4216,Medium
866,WALM075,San Marcos,Health and beauty,33.81,3.0,26/01/19,15:11:00,Ewallet,7.3,0.33,101.43,33.471900000000005,Medium
868,WALM053,Conroe,Health and beauty,62.82,2.0,17/01/19,12:36:00,Ewallet,4.9,0.57,125.64,71.61479999999999,Low
869,WALM051,New Braunfels,Food and beverages,24.31,3.0,08/01/19,19:09:00,Credit card,4.3,0.48,72.92999999999999,35.00639999999999,Low
872,WALM091,Little Elm,Fashion accessories,56.5,1.0,13/03/19,15:45:00,Ewallet,9.6,0.33,56.5,18.645,High
875,WALM046,Temple,Home and lifestyle,23.29,4.0,19/03/19,11:52:00,Credit card,5.9,0.48,93.16,44.7168,Medium
877,WALM046,Temple,Fashion accessories,52.35,1.0,12/02/19,17:49:00,Cash,4.0,0.48,52.35,25.128,Low
878,WALM047,Flower Mound,Electronic accessories,39.75,1.0,25/02/19,20:19:00,Cash,6.1,0.48,39.75,19.08,Medium
884,WALM082,Weslaco,Home and lifestyle,34.42,6.0,30/03/19,12:45:00,Cash,7.5,0.33,206.52,68.1516,Medium
885,WALM003,San Antonio,Food and beverages,83.34,2.0,19/03/19,13:37:00,Cash,7.6,0.48,166.68,80.0064,Medium
887,WALM027,Abilene,Food and beverages,87.9,1.0,05/02/19,19:42:00,Ewallet,6.7,0.48,87.9,42.192,Medium
894,WALM063,Georgetown,Electronic accessories,28.38,5.0,06/03/19,20:57:00,Cash,9.4,0.33,141.9,46.827000000000005,High
902,WALM099,Weatherford,Home and lifestyle,45.97,4.0,09/02/19,12:02:00,Ewallet,5.1,0.18,183.88,33.0984,Medium
903,WALM011,Lubbock,Health and beauty,27.73,5.0,26/03/19,20:21:00,Credit card,4.2,0.48,138.65,66.552,Low
905,WALM012,Garland,Health and beauty,58.32,2.0,14/02/19,12:42:00,Ewallet,6.0,0.48,116.64,55.9872,Medium
909,WALM021,McAllen,Food and beverages,79.54,2.0,27/03/19,16:30:00,Ewallet,6.2,0.48,159.08,76.3584,Medium
911,WALM063,Georgetown,Food and beverages,29.15,3.0,27/03/19,20:29:00,Credit card,7.3,0.33,87.44999999999999,28.8585,Medium
912,WALM002,Dallas,Electronic accessories,56.13,4.0,19/01/19,11:43:00,Ewallet,8.6,0.36,224.52,80.8272,High
916,WALM028,Odessa,Electronic accessories,35.49,6.0,02/02/19,12:40:00,Cash,4.1,0.48,212.94,102.21119999999999,Low
917,WALM001,Houston,Sports and travel,42.85,1.0,14/03/19,15:36:00,Credit card,9.3,0.36,42.85,15.426,High
919,WALM057,Euless,Home and lifestyle,68.97,3.0,22/02/19,11:26:00,Ewallet,8.7,0.33,206.91,68.2803,High
920,WALM069,Rockwall,Electronic accessories,26.26,3.0,02/03/19,12:36:00,Ewallet,6.3,0.33,78.78,25.997400000000003,Medium
922,WALM077,Coppell,Home and lifestyle,16.37,6.0,08/02/19,10:58:00,Cash,7.0,0.33,98.22,32.4126,Medium
923,WALM058,Port Arthur,Home and lifestyle,12.73,2.0,22/02/19,12:10:00,Credit card,5.2,0.33,25.46,8.401800000000001,Medium
925,WALM087,Waxahachie,Sports and travel,35.22,6.0,14/03/19,13:49:00,Ewallet,6.5,0.33,211.32,69.7356,Medium
926,WALM002,Dallas,Electronic accessories,13.78,4.0,10/01/19,11:10:00,Ewallet,9.0,0.36,55.12,19.8432,High
927,WALM055,Waxahachie,Sports and travel,88.31,1.0,15/02/19,17:38:00,Credit card,5.2,0.33,88.31,29.142300000000002,Medium
930,WALM024,Carrollton,Sports and travel,25.31,2.0,02/03/19,19:26:00,Ewallet,7.2,0.48,50.62,24.2976,Medium
932,WALM043,Baytown,Fashion accessories,83.35,2.0,02/02/19,14:05:00,Credit card,9.5,0.48,166.7,80.01599999999999,High
936,WALM099,Weatherford,Home and lifestyle,85.72,3.0,24/01/19,20:59:00,Ewallet,5.1,0.18,257.15999999999997,46.288799999999995,Medium
941,WALM093,Angleton,Food and beverages,66.52,4.0,02/03/19,18:14:00,Ewallet,6.9,0.33,266.08,87.8064,Medium
947,WALM007,Arlington,Electronic accessories,84.25,2.0,26/03/19,14:13:00,Credit card,5.3,0.48,168.5,80.88,Medium
948,WALM009,Plano,Fashion accessories,53.78,1.0,03/02/19,20:13:00,Ewallet,4.7,0.48,53.78,25.8144,Low
949,WALM044,Pharr,Home and lifestyle,35.81,5.0,06/02/19,18:44:00,Ewallet,7.9,0.48,179.05,85.944,Medium
